id,name,genre,followers
774mHr909NkDVeyyXQBQfZ,James Galway,classical,22053
428GNN7qZnTsMaK3SfPo6D,Slovak Radio Symphony Orchestra,orchestra,21002
0rSz4XGJJJMaBCXViWTDWc,Hungarian State Opera Chorus,classical,240
3ArbrVTsYfUVK7hNaXl6z1,Ileana Cotrubas,opera,2938
5pLMWE1tVs9C7F9Qqauo44,Angela Gheorghiu,opera,29485
7JdPe4gzrYmbcko3FTav57,"Orchestra Del Teatro Alla Scala, Milano",classical,13122
1DmqAu6u4VD8SB2bCfAqpG,Dolora Zajick,classical,1927
1n9yPqM0i14Ny5KLZ3QJfZ,Neil Shicoff,opera,609
0YfVUjHFL0QWCSFRzliCDk,Orchestra del Maggio Musicale Fiorentino,opera,1953
3RUGMx9yxNg3lltGmkTB2I,Piero Cappuccilli,opera,4273
08RCPFNadNhIh0zkmExYao,Maria Chiara,classical,499
2Mi20SSCqDqjMRsJXHD72f,Orchestra dell'Accademia Nazionale di Santa Cecilia,classical,4381
3BbwO46TU61EPYFcC9l9Lq,Rolando Villazón,classical,26266
17zQ2xKMpkyGuH6T9F9kRD,Galina Gorchakova,classical,477
0bjdfjE8XbLa2Odstu6E1E,Maria Callas,opera,273511
2DPDaIszxnK5wdPKGjYQuS,Nelly Miricioiu,classical,215
2ocJVD1FLWgNmyAFR8beTO,Pumeza Matshikiza,opera,2889
0MYdiiGNmFHP2uN7gpVcz3,Enkelejda Shkosa,classical,32
2AyySZZK01JT6ZSYZ2CWgf,Roberto Alagna,opera,27753
0s7O03leh3CDPvzFu2qIaR,Coro dell'Accademia Nazionale Di Santa Cecilia,opera,862
05Ul7kISvOfWTBHTJpBQdX,Ettore Bastianini,opera,5038
30btg3WkeQgKssm3aPPE4W,Joseph Calleja,opera,7925
5moBlpk9BYtujdRW6VLepL,Anna Netrebko,opera,81745
0iEWvJqjDo4aqND5G3GaaZ,Boaz Daniel,classical,120
05pJB6sDGej7vpC9V6bjV8,Orchestra Del Teatro Dell'Opera Di Roma,opera,3283
0OlYS1Nvt0W68RQpXv2eq9,Alessandro Marangoni,classical,223
5lR7yDVN4z9kahOiUSlMhe,The King's Singers,choral,60214
74gWOpgM97HU3Mn8A8d0Vm,Bavarian Radio Symphony Orchestra,classical,18478
0HLu7PWY34eKZYZ7DUdT30,Alberto Zedda,historically informed performance,202
16q3r2R7huL7liVkEzI3EU,Ludmila Peterková,classical,821
13rDolPZ1xlUWBQWxl8cED,Javier Camarena,opera,8126
0EuRKXjfFpR0g2z4oai0w6,Marianna Pizzolato,classical,1140
2X1SZFqImVgl59tWagfjcl,Marilyn Horne,opera,12106
0imWm93xrolEIw3Huz20CF,John Osborn,classical,310
16LkUonMXYtr6O6b1Cru9d,Renato Capecchi,classical,253
03SZ5zVrrY9ydcNEqpaQrZ,Enzo Dara,opera,1464
7bdwlNOPsycFColkPRlNxY,Rudolf Buchbinder,classical,4730
18B9HFuIuZ5LOk8vWtaxsG,Paul Mealor,choral,3583
1U5zgr455OGyIkLNXvDdrf,Traditional,sleep,50458
58R31AvN8JMHM7xkNpVLjX,Alexis Ffrench,compositional ambient,124336
3Hf08nPu2dPY3sdngyHQei,Howard Blake,soundtrack,2731
1djEkcup0nzJk7N5VeIoBs,Elisabeth Brauß,classical,355
3u1fWmwpwPOmMelTAo0Gb8,Paul Hindemith,classical,17182
2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,classical,220455
3zUCHzvbTmCOZoY750yHPB,Robert Lopez,show tunes,2227
1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,compositional ambient,602561
5Dw4dHIo9XEpwPGFuTZFn0,Vanessa Wagner,classical,5701
1Iy8JKDTXo8e9HmyTCaTOZ,Isobel Waller-Bridge,soundtrack,7447
2em3FOAFG3NssO0tWItWuj,12 Ensemble,orchestra,2042
5MTEeanu1d3pEbBauZ9srY,Jean-Michel Bernard,soundtrack,1135
71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,soundtrack,282416
6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,classical,450248
6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,classical,327373
6sGdrWlGgH5RrH8pdAnidt,Dudok Quartet Amsterdam,string quartet,875
2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,classical,490879
2YU2DA6yZZ0pmcR4utb3TM,Vladimir Feltsman,classical,3223
2w0dRPpzDTNYZmV9AplCD0,Simon Preston,classical,4804
4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,show tunes,259380
3JzgNB1Kzlc17zuSzrC51x,Kent Nagano,classical,4769
436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,classical,321345
5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,classical,462687
46x75iFAkipaG5IEAFN4L4,Giuseppe Tartini,classical,47265
6wuudWq7XpVutoFp4bsVDo,City Of Birmingham Symphony Orchestra,classical,10007
5bUj39bg0zEbRzjUEISMG9,Bernard Herrmann,soundtrack,58870
3KpcdlqCaWWruPfmM2rWy1,Paul Dukas,classical,9898
45ts2AJTWlzJ9JrQlCGxpX,Eldar Nebolsin,classical,712
11T8SOX82xraocZzUXzkvM,Hector Berlioz,classical,101485
3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,1173020
0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,soundtrack,3064240
0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,classical,564479
5GU5zGxzcGmUOsk2OkNYZj,Yakov Kreizberg,orchestral performance,262
6RpuMVeaE12wAFAYIZHXSB,Netherlands Philharmonic Orchestra,orchestra,256
0d6alfZHUx3xoRnPjkTL7Q,Alice Sara Ott,classical,41836
1z9u3vLr7gw6IBS8CP8c2X,BBC Philharmonic,classical,16550
42Vmza0WYHdhsgxFmf9Tui,Charles Gounod,classical,26044
05CcaJpimKkGG7ZOz2zVNN,Viktoria Postnikova,classical,263
2SFBZgfO2H1nVSgjxzJLUy,Thomas Allen,opera,3148
03GruNQP8X25PCoWzdvIGZ,Klaus Badelt,soundtrack,107320
1ucDa7qmi9SfqfSqES9iXZ,London Chamber Orchestra,chamber orchestra,1032
2IS9rTtWwEfUEY4u3mecIT,The Chamber Orchestra Of London,chamber orchestra,15762
1joFZGTRER78nUsWtgHCHR,Rachel Portman,soundtrack,62032
2duXUWJifjMXqWzVG1jIB9,John Lenehan,soundtrack,1562
4rUMZjDiYilkBk8vc5WMZC,Debbie Wiseman,soundtrack,4400
7Jotu5LupekFt00kZZZ7C6,Hayley Westenra,celtic,83420
3SFOOcqPI1DQHCdh4mOPlD,Laura Rossi,soundtrack,221
3WdyhLLusqZPFr1coSYNnA,Winifred Phillips,video game music,2617
5ct8AlcDgWMp4O25vbcjpC,Assassin's Creed,video game music,12806
0Ag2rHCb9q0jmQ6Jaj1GUT,Miguel Llobet Solés,classical,3752
6u7TanQ3Tv1dx5RmaERfdV,Franz Halász,classical,1326
4GOS7bvnz94dzQVeDgghaF,Victor Villadangos,classical,3902
7Erj4RY7uctPQKcfSUMe3x,Mariano Mores,classical,12260
3TIlkDLL5iVkwYjKo5KUQZ,Florent Héau,classical,372
5tsUYkQxnLGOzfj31dWmvL,Carlos Guastavino,classical,2129
3PCmED1ckvLHpYTJ8VuX7N,Jorge Morel,classical,2475
6LMRNEtnVqJYsGaT4xJ6zr,Celil Refik Kaya,classical,1838
08yq6CRUV0KSOn1J3t3vZk,Alberto Ginastera,classical,10448
3rGPUve0f6F0dOLpo6KW6C,Fernando Viani,classical,57
01UzgUtDa2NqWuvUjrrl3p,Heitor Villa-Lobos,classical,70154
5CmNgBR5IxvpiU5tQxc448,Nashville Symphony Orchestra,orchestra,1230
1WsQ6agpH5ybgaryTl3gyP,Alondra de la Parra,orchestral performance,42614
2QoJFCfERDHF3Pz4v1gLKp,José Pablo Moncayo,classical,3204
2Gm9NzyysLqttBHOmwzEOS,Juan Crisóstomo Arriaga,early,1111
3faEZMpTmZFXpELU1EwWNL,Jordi Savall,classical,114732
2U5rLdZ4ARUFcaSYw0shXn,Simón Bolívar Youth Orchestra of Venezuela,orchestra,4335
2NjcVfg5McVYV375Fm0rFH,Juan Falú,classical,2641
08yT4NXiwN4HvaayEo72sm,Alicia de Larrocha,classical,19384
4sbcjbyksdT4dJ5Lh0SvZp,Isaac Albéniz,classical,40973
1G2X6LW9ycLvwEr5Q2oDdX,Chiquinha Gonzaga,classical,12735
3AropKCRrGYNAarxwUMQNv,Luciana Soares,classical,102
3L1iFJfRzE7yzilr2yGl6t,Pablo de Sarasate,violin,26047
1aVmFfdSgU2Gul9Tvdr0Ef,Federico Moreno Torroba,classical,3872
44aOote5azhMQAN5Vfwh5j,Pablo Sainz Villegas,classical,8516
3sam97auWZppQpYU1HWNxK,Manuel Ponce,classical,16616
7MQNyVvd2ZSOEqPNlSgAJ3,Daniela Liebman,classical,1224
4riEpT4xcz9P7SGlCONT6a,Claudia Corona,classical,77
7eqFzT2jSlQdOAzi9wVuQH,Mario Ruiz Armengol,classical,750
0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,classical,86239
2LmyJyCF5V1eQyvHgJNbTn,Leonard Bernstein,classical,178815
3AGPFUzKdyY4KxzgZqWGPt,Jordi Masó,classical,526
7oVsVBfYp7gdC2sHy7Lmux,Roberto Gerhard,classical,925
43wX0pz8yybXaWJRqWmhhv,Brasil Guitar Duo,classical,2062
4PdumqEAuo2EQzukVWnxa0,Leo Brouwer,classical,20722
3Og0FarfCWouaKbcEbZaiv,Mauricio Vallina,classical,78
2DI5xad8sDfLriaSRzIDEA,Clelia Iruzun,classical,332
2qbKQYIWzYVmqcjlN9G48i,Alexandre Levy,classical,255
1TlFTSPL1hXKUTjHIqqFvV,Josep Pons,orchestral performance,231
1d71ZzlZwdrQ0iqegUYbfS,Braz Velloso,classical,36
4aD2Eaf928LA2of01i7gQW,Henrique Oswald,classical,561
7CxgDz8p96NJV3OVwDfwJ9,Fabio Zanon,classical,2891
1Tt4CRnh4VCWn6UymYP057,Jorge Federico Osorio,classical,1110
3K2UjCh89fgZdPbANL9Ooo,Felipe Villanueva,classical,642
4KAvqco7JE80QdRlEjvyrd,Fernando Sor,early,11180
5zguXp81eXcNMQ4trUm4dr,Goran Krivokapić,classical,789
5gspFvrY66nnLgn1mt3wgN,Carlos Chávez,classical,2783
5p6H6NoqsMesY9ZvMBg1tu,Simón Bolívar Symphony Orchestra Of Venezuela,orchestra,4867
2MDkMAXgLEGJFogdR000Au,Luis Fernando Pérez,classical,2158
5kUi36wXiRNh6Ib7DnIy4f,Antonio Soler,baroque,2013
4mROVpgaeFTNmKG7dpsg8B,Christoph Denoth,classical,416
2V8WfIoklQj7vVwuRHy7kt,Horacio Franco,musica,3204
5ilm6TzG5NA3UG4pgM4RAF,Hernando Franco,classical,168
6L31zhaK3DUZEze55P3lYJ,Egberto Gismonti,jazz,52132
0K2lPQqCKw2cPuSqW9oR7Z,Jean Geoffroy,classical,445
1DQh1xDEYOgutveWq3WsFc,Claude Delangle,classical,2755
2xmzOWZeQCDksIQcLcnRrT,Enrique Granados,classical,15998
6FkKF2YH3tLi6dCfNF4qsU,Douglas Riva,classical,179
5BFlhpaPculZIatjhoistC,Alberto Nepomuceno,classical,1456
63TmQxkXbyBRfTV73Wtcv0,Maria Ines Guimaraes,classical,185
4UZmY2p67SziFi4EZRt8fm,Leopoldo Miguez,classical,160
0tYgOV6W1HbAeiSQJdiPO4,Camargo Guarnieri,classical,3382
4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,soundtrack,249802
7jQSqBxct7Aa8b3GsZFkO4,Miloš Karadaglić,classical,24118
0ToZl1R79RXftPg4ksBqUX,Francisco López Capillas,classical,143
1sPzg2H8uUdHl8mSGXMhHF,Piffaro,choral,3082
1DLIrRgnvbKexkkyvQR3uw,Javier Álvarez,classical,182
5SzafeY2gIgkZEvq3MOUhb,Camerata Romeu,chamber,884
2fjrtbDUXoUeZBoAL8ry0P,Orquesta Nacional De España,classical,784
2mjYUXIj32wSpgoZqlc2lP,Victoria de los Ángeles,opera,10194
11kKasV6eRUQnuIouit02q,Alberto Williams,classical,430
5nB8PPyIEwqeWh4NQIIIKK,Luiz de Moura Castro,classical,263
0A8tch4LePxVn1Cn60wGXu,Warren Ellis,soundtrack,32138
1RM5gp0RFfjpJhCYFPB30p,Nick Cave,singer-songwriter,388879
1PGSb2wgymZeNTUYqnOxyq,Edward Shearmur,soundtrack,4020
7xN1wNS8SnL6h6mRzK9Fbe,Ed Shearmur,soundtrack,1380
2q10Wskc3lPYmEuV7rzMCv,Anthony Gonzalez,hollywood,8258
566MlWaCa63jvMZV9YMj3V,Joseph Trapanese,soundtrack,13560
1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,soundtrack,959899
0OcclcP5o8VKH2TRqSY2A7,Howard Shore,soundtrack,393921
1rCIEwPp5OnXW0ornlSsRl,Metric,pop,712965
7mkcqdifmNkhfJ7XZ7WFFS,William Christie,classical,16578
3uw6GzeL10NfFrcikMo9Na,Cecilia Bartoli,classical,80305
6AphpMkKDU4I3Z6XaGu1UV,Vincenzo Bellini,classical,43444
3tMLo1k3iUo82coMLWXzxq,Henry Purcell,classical,144597
1godYJmIid3ZStYD02whcg,Valerie Masterson,classical,256
2xVLSKZo9dAu6iRznWTCxS,Nuccia Focile,classical,150
1M9AXZkNPdOd1IPEsQsXnT,Léo Delibes,classical,45233
1efWjOuWWOJNgDzmBoC01L,Jane Berbié,opera,218
0N6Dg3OhvkCrH9AHgJfAnm,Ramón Tebar,opera,34
2UVXU77knJMYOM6Avvw6Yx,RIAS Kammerchor,choral,2236
0a9SIKSCIhxjx4QJlSZfYa,Berlin Radio Symphony Orchestra,orchestra,5278
0z8UyIdpbJcKAeVX5HAaNc,Günther Groissböck,classical,354
0B94ekfBARqVS2gwrTnvJ6,Elisabeth Schwarzkopf,classical,12200
25Eab1kIY1gh0Yo1oV04G4,Bedřich Smetana,classical,81343
1JlF2VuyOSOasy8ZxCbD6C,Rafael Kubelík,orchestral performance,3247
1C3guep1CayLvcFFadeQBt,Vesa-Matti Loiri,pop,39807
1LavcNBtg6Lwe3lH8RKWPI,Aulis Sallinen,classical,1038
3Z5fRknMBBNfCw6pkgR9S8,Pietro Mascagni,classical,40028
46yCH0gv3CwQiPNTKIooEf,Jane Henschel,classical,45
0J3puhHvP15cLOzsqYeBj8,Norman Bailey,classical,191
3hwPQDlJr99FzncxqZD2SU,René Jacobs,classical,9000
3duTXsC49HoPt4f4EySDKf,Luke Howard,compositional ambient,33261
41OHse5xHr1E6wceODGrPB,Jess Gillam,classical,9528
4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,classical,98945
7FYbeZiCZ6pRTx2fAbBW0H,Zhu Xiao-Mei,classical,4985
2gClsBep1tt1rv1CN210SO,Gabriel Fauré,classical,175351
6OTr0YwLwGdv7mlmX27hRX,Sheku Kanneh-Mason,classical,79308
6ycB2zc7NqE59KlP0WQCBl,Nathanaël Gouin,classical,201
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,compositional ambient,2805896
1OO7rShikX2F9hlqObGsVI,Claire Jones,classical,1074
0SGPrWBKXE2DfxLX4GbtBN,Anja Lechner,classical,6489
3gOdqjhBRr5vxK85vY7on0,Vassilis Tsabropoulos,jazz,9601
5jKPZpM5NojkLVEXxxWZwG,Sir Mark Elder,orchestral performance,785
2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,classical,263582
3QFnDCL9APB7hCVnSb0a73,Shani Diluka,classical,1245
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,classical,2850363
5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,classical,150630
0g9vUJBswjtjSq0KckUvdH,Jon Nakamatsu,classical,761
1bauOA5U5M3RwH2euX3Eq6,Valentin Silvestrov,classical,8803
07GFs4QjIiUspOwYP24qP5,Carl Stamitz,classical,5199
0g33P9zonyHhsIQJ1LUC8X,Benjamin Frith,classical,2227
3dFK1MwgAN0RlfQhYTWtDi,Osian Ellis,classical,321
3VWrnOYO3VBCE9MAleAQM4,David Lloyd-Jones,orchestral performance,403
0521x50ZcNqqT1fKMJg5c5,Max Bruch,classical,50193
0k8Ugg3yjlhOAEikLmXyUx,Lawrence Foster,orchestral performance,682
0ndw1tUehEV3tnnYUnqFw9,Piotr Anderszewski,classical,5757
2GhXDeZqUWAqSpz7So8yUt,Osmo Vänskä,orchestral performance,1867
5RFv0vIgbz020yHVboJQ0y,Lahti Symphony Orchestra,orchestra,5112
7vDYlejWEU6Yuw4MxTiv56,John Field,early,18388
0WBFyyZxQ5CeA31cKSmhU2,Brigitte Engerer,classical,6143
1PsknnitlKhm7SOszdGWB1,Borodin Quartet,classical,22369
34MYamymtmnsmpwbqydd7I,Alexander Borodin,classical,36873
2YWNmklKbU5v9RpVsfHWbU,Orchestre des Champs-Élysées,orchestra,697
2ozcTa5tl8qhSbhJKM60I5,Philippe Herreweghe,classical,16231
36VGTEPZnpAU5FfivpFaJO,Alessandro Marcello,early,13972
68xp8lYo96f9PMra0LHHl6,Venice Baroque Orchestra,baroque,8333
0ErTQOJGOd7prKFdmsLxh7,Ivan Moravec,classical,3646
1AQXiejnHAMaKOreCoiuf7,Gabrieli String Quartet,string quartet,364
0mFblCBw0GcoY7zY1P8tzE,Domenico Scarlatti,classical,131728
2vXeB7c78tU2l7Mad2sjx8,Jean-Guihen Queyras,classical,9593
2yZ6PpNTnlmRGbbZd6pWpI,Tianwa Yang,violin,1317
1fn1rsSxIDi4jsJGBBQD6j,Lauri Väinmaa,classical,139
47ZwWwHo8DKHvZUcwq1fR4,Urmas Sisask,classical,945
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,modern blues,1466698
3aKCo8gLJfuPYtr88aWKjF,Télépopmusik,electronica,194448
5AlIxbb8HarTSm2tdA5F0x,Angela McCluskey,singer-songwriter,13284
0b3fYxnG6tlR0zLtBJd8DF,DANGERDOOM,hip hop,204850
0L8W3JzyTX29RLKZgc3bqS,The Hilliard Ensemble,classical,20797
1BwHztAQKypBuy5WBEdJnG,Jennifer Warnes,singer-songwriter,66037
5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,rock,2203642
0YsLR3SQd5QTXAhGIGX7cl,Del The Funky Homosapien,hip hop,268944
2efzHZrUGhawnSOTpyAHOQ,Deltron 3030,hip hop,209871
1O10apSOoAPjOu6UhUNmeI,SBTRKT,pop,627251
6Tyzp9KzpiZ04DABQoedps,Little Dragon,pop,639527
3jp4zawfeVYVpSzO2Yujbv,Fritz Wunderlich,opera,13702
5pWhQJvszoZVnQASf6KrEt,Margaret Price,classical,3356
6DJ974Gf11OtDblQklBHPX,Boris Giltburg,classical,3503
5MODxzUZOCkd6YRLMH5RVC,Anne Gastinel,classical,4074
1uf45Fc4NypKo06YLc5J6q,Dénes Várjon,classical,547
50mnKnOEmIVxdz2mNoNOa5,Charles Richard-Hamelin,classical,1837
1OBaEwgkgZqtb6ePRHm58A,Richard Goode,classical,3463
1hninhiYSqfJZbHMS2RbZM,Jozsef Kiss,classical,223
0reEj3pa0lTG2gOkj9BoPb,Christian Gerhaher,classical,4858
17QYL51GCUv2vKlQWGqvWp,Pablo Heras-Casado,orchestral performance,1651
3YhVnqwZFmH7JRoGrf6v6N,Paul Gulda,classical,304
125PYk9VJbA5d7CQ0DjLtK,Camilla Tilling,historically informed performance,538
7euAAWjiEIEo1a2XkkR7wZ,Christian Zacharias,classical,3012
19HTwufflsRQULGPkxN9m5,Hans-Jörg Mammel,classical,403
4JxE9udapTtgj0yOFS4Se7,Nash Ensemble,classical,2253
2m3QTMNI89DEFSlvmnayPE,Gerard Schwarz,classical,1897
0zn66Km3MeK24VuWUZydgr,Gabriela Montero,classical,8858
6leuX0SjB7cZZP8mFNJPMw,Jonathan Biss,classical,2843
0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,indie folk,461978
3NPZs8XgXtaWslUcnIw6rY,Iris DeMent,singer-songwriter,67815
5fIZHCg2de8322HZodBDWL,The Secret Sisters,indie folk,78346
5yN0nwLpUCaZ2gr67bndCN,Amanda Shires,new americana,45512
5s6TJEuHTr9GR894wc6VfP,Emmylou Harris,singer-songwriter,316205
6nYVwBK8nCQCYlb7rA763B,Dolores Keane,celtic,17886
66Pq6HMX0YqsJgtUZrFwmo,Connie Smith,pop,74209
6TeB6t5E1uJfbJGRZvJAAv,Melba Montgomery,pop,4945
01buTDfh4qo8wbcUt9Enly,Mac Wiseman,bluegrass,8287
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,pop,667278
2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,pop,3503143
35l9BRT7MXmM8bv2WDQiyB,beabadoobee,pop,1359976
3QVolfxko2UyCOtexhVTli,Angèle,pop,2471840
2nrShcJFP8D5bQT8RgdBhH,Nakhane,pop,16656
2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,pop,358478
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,pop,19026175
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,pop,1807721
6lay1nwbE6hTx1jivysUAL,Princess Nokia,pop,563175
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,pop,1428206
6xdRb2GypJ7DqnWAI2mHGn,MUNA,pop,245776
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,pop,1049194
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,pop,596009
55EarwWraRQY9diMo9Oeul,Deb Never,pop,72906
04vj3iPUiVh5melWr0w3xT,Christine and the Queens,pop,628795
0HthCchcL0kVLHTr113Vk1,mxmtoon,pop,1772834
4iom7VVRU6AHRIu1JUXpLG,Boy Harsher,dark,221097
3UUJfRbrA2nTbcg4i0MOwu,Original Broadway Cast of Hamilton,show tunes,419043
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,show tunes,102213
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,pop,456365
1e2mD3JWDLdFFWuOku9gBc,Rob McClure,show tunes,952
4GDiwGz4YZDRaYzMJ3jPWi,Kerry Butler,show tunes,3815
3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,show tunes,152189
2OEGI2wrCVmvavKEOMlccy,Phillipa Soo,show tunes,56406
2t5453S7ue4vkqbt0An4F8,Cole Thompson,show tunes,34
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,show tunes,404322
0MRTwWoH56JG2IxfQgOFMl,Delta Nus,show tunes,89
0VJgvx0e4MTvL1A9o2HKQz,Leslie Kritzer,show tunes,2356
4KMMjF738dOUpmO51lMUrf,Robert Preston,show tunes,5859
6SY4hPB2QITF4kQUui96EP,Barbara Cook,show tunes,11938
3brvz8iY9RVIbbM8KDb3hH,Hadestown Original Broadway Company,show tunes,21570
7K5Lm5dxoEwEpOS0Fc3l3s,Anaïs Mitchell,indie folk,59867
22ZiDrzGc0fi8wGMaHPmtX,Brian Stokes Mitchell,show tunes,10011
7F6surn3OpdyOzupSawyli,Audra McDonald,show tunes,37245
0GxSAKOw8AV0JsEQ0HYY4b,Andrew Rannells,show tunes,9244
1A4dOeSiYZ0yBf6l5uYY7m,Scott Barnhardt,show tunes,329
25X8ispTOFwbyfJEpkGh50,Tom Alan Robbins,show tunes,518
3mXvO1rdMCgdOYNiWeduWG,Christian Borle,show tunes,13727
0kvp9mzfvoXvGtjSWTgrEb,'In The Heights' Original Broadway Company,show tunes,15170
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,show tunes,541621
3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,show tunes,214453
5yCkSShz4MTqE4Lp6fVZMz,Barrett Wilbert Weed,pop,59913
0mMxiSfN607CgfSsPEWj7N,Jenn Colella,show tunes,2324
3yVB4N2PhQy60dAxzCoNdQ,'Come From Away' Company,show tunes,3481
3hjgA2bJfvsFAbHNM60dvG,Erika Henningsen,show tunes,22518
66T9wYAojCjsnxM4R5KAhW,Alan Cumming,hollywood,5974
6FwAZUidq5yFqZuLg94DuM,Natasha Richardson,show tunes,1543
5VJN4jB6PqqEg4kJiAj6Eu,Renée Elise Goldsberry,show tunes,28134
5PwgSnrvg48DYvdsf2Y2ZD,"""Cats"" 1981 Original London Cast",show tunes,3231
0E3lRHTut04XpirvWC45bn,Ryan McCartan,show tunes,30294
0P0do9GwiSgweSF6Ui3mrv,Nathan Lane,show tunes,7877
7GN9PivdemQRKjDt4z5Zv8,The Internet,rap,1195064
62lbPZcnp95moF4T4afcPn,Leo Kalyan,soul,16293
2hVWBpjLW4Q7fboYz2pVYK,Moliy,pop,11933
3ETLPQkcEd7z4k3IbZmXMq,Cleo Sol,r&b,314461
6tbjWDEIzxoDsBA1FuhfPW,Madonna,pop,6505003
2tSv9mEQSuNVMGr9qjYfkr,Mykki Blanco,r&b,78018
6atGQM99IrRfUefJFore1B,Junglepussy,r&b,168092
3QAWvRmq1TMLuNtDKVyRaW,Odunsi (The Engine),r&b,89453
2SdOKxC1sSxEyv8JYERaNe,RuPaul,pop,664737
0MoXIHcFwhIWnFgBfdvQ30,Little Boots,pop,129786
565XoQdazhqf3drCRJRIva,Tia Kofi,strut,4634
4k2ggpJpzdQHCBQ84f1jBy,Alaska Thunderfuck,pop,157835
0gBvuNzrFCOVaiyKexoYMH,Todrick Hall,pop,376442
71WL5bNm5jPPpwpDcW3Icj,Bob the Drag Queen,strut,32738
33hAj1SghVYxDAxZxNDcyc,Trixie Mattel,pop,132267
46auOkH1pk28rWrSoUNhLo,Orville Peck,country,283892
3tdsh4B7GuigHI4vPtUs87,Adore Delano,strut,144603
6ld2g4P1SllfqU1ukMMwXt,Jiggly Caliente,strut,6486
7yPRmfUuRcpGwOsHVqQgae,Sharon Needles,strut,48227
0RQTMmeu6M6VQg5zPeWKgw,The AAA Girls,strut,14706
1zoflf6jZMLDZ65uJXAAwq,Courtney Act,pop,31085
2nkkdrHs13Onop9WadmkUK,DJ Mitch Ferrino,strut,781
2FaZdTkWlJXrx0fbHuUfeE,Ginger Minj,strut,13180
06Dngxe8FZm8kxKZWiSeNL,Aquaria,strut,5177
2RO8MlM6Jnb5pmPPHFjFO6,Linux,strut,2499
3XiIfBzhVYaADoU54bFm2w,Monét X Change,strut,15315
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,pop,672952
07D1Bjaof0NFlU32KXiqUP,Lucy Dacus,pop,294703
12zbUHbPHL5DGuJtiUfsip,Julien Baker,pop,317342
43HpW8B5gYRnYbSzm37n5v,Jessi Colter,country,39743
6QCJlDImUdyqBFXcMvm52U,Jaime Wyatt,country,12345
5WRElKaZsn1tGnrgmJVAeO,Cam,country,244734
7oTLMAni4yK84Nwsta0fYz,Brandon Stansell,country,4974
3M3wTTCDwicRubwMyHyEDy,Shygirl,pop,168410
4SQdUpG4f7UbkJG3cJ2Iyj,Arca,pop,354578
1ZvF4Sgnre3Rk2CpiNy077,Sega Bodega,r&b,66107
380fnmlGnkyueBMqGWx2k5,Joe Goddard,soul,94269
57xaBKepmdqQ6BjXkiHa4B,LYZZA,escape room,14539
3hyEbRtp617pNCuuQjyOmc,Lost Kings,pop,377588
2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson,pop,784320
62QZPjYQMoo5g56FP9Webq,Laleh,pop,752650
6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,pop,1397568
1bT7m67vi78r2oqvxrP3X5,Naughty Boy,pop,324601
2vGaSKEDFsVPBgcnGxqlBN,Alex Newell,pop,47627
23HlNyyzzIg06ROx6tBsIS,Yumi And The Weather,pop,2637
2cyyGl4qnHZL0o16t0fpJl,Angel Haze,r&b,152593
7xTKLpo7UCzXSnlH7fOIoM,Redman,rap,1026507
