Id,Label,timeset,name,genre,followers,componentnumber,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,stat_inf_class
4gQ8biCMcMrOuBdJx639Q0,,,Ray Wylie Hubbard,new americana,103546,0,2,2,17,0.102829,0.109226,0.000158,0.005295,162,599
0Z8XVUAOBPM4x12wKnFHEQ,,,Parker McCollum,contemporary country,255352,114,1,1,2,0.666667,0.75,0,0.001286,107,130
5e4Dhzv426EvQe3aDb64jL,,,Shania Twain,dance pop,2741652,0,2,3,15,0.13744,0.148151,0.000158,0.005011,589,580
3cMyqwpNT2D8f0WuaRzzZX,,,Billy Dean,country,114607,115,1,1,1,1,1,0,0.00103,108,131
3ylJ2aEWS2QkIj4XPiC28z,,,Paul Overstreet,country,67684,115,1,1,1,1,1,0,0.00103,108,131
2M4Yt7oKGoYd0wqU44k4i2,,,Travis Tritt,country,1191318,116,1,1,1,1,1,0,0.00103,109,132
60gmlHZmT16wiO9GiXKYK9,,,Chris Janson,country,292252,116,1,1,1,1,1,0,0.00103,109,132
3ZRP1FiHFKaftTFYOMsFxj,,,Erin Enderlin,country,4302,0,2,2,17,0.097063,0.101718,0.000473,0.003051,139,581
6lx6XS8umFqYRVbBErx9fE,,,Rosanne Cash,country,152969,0,2,2,16,0.107475,0.113609,0.00063,0.003622,139,581
0aqrM7Fo3Ml66Kc5JAzmjt,,,Deana Carter,country,456044,0,1,15,15,0.130029,0.139411,0,0.003406,106,599
6SFUC6ORDCIBqPssCBpeHT,,,Patty Loveless,country,379556,0,2,2,16,0.116526,0.124951,0.000071,0.007536,106,599
36eTeLNx8ErucrEyRm6JOo,,,Shenandoah,country,396910,0,2,2,15,0.131495,0.143005,0.000145,0.005875,162,599
69Fk1s1lzINOKqoSWjjEiE,,,Charley Pride,country,499681,0,1,3,14,0.130234,0.141918,0,0.005709,106,599
70kkdajctXSbqSMJbQO424,,,Kacey Musgraves,pop,1179244,0,3,3,15,0.128441,0.139299,0.000786,0.009662,106,599
1Fmb52lZ6Jv7FMWXXTPO3K,,,Joan Jett & the Blackhearts,rock,642649,0,2,4,16,0.114944,0.122512,0.000158,0.003124,106,599
7Hd38PVp634oGEb9pIDs5d,,,Barry Gibb,adult standards,106686,0,2,2,14,0.147012,0.159031,0.000057,0.007982,359,545
1w9VjfHGE5qPLJQy3dKups,,,Gord Bamford,country,55306,0,1,1,19,0.081295,0.084044,0,0.001584,139,581
3bGXaFVQLASmDMdjjeJr8a,,,Montgomery Gentry,country,1328003,117,2,2,2,0.583333,0.642857,0,0.003478,115,133
7tje8UB3cuR1ZfeJx2U38T,,,Logan Mize,country,97261,117,1,1,3,0.388889,0.452381,0,0.001455,115,133
54tWKkrjv4bQgKrQrNlecm,,,Asleep At The Wheel,country,50434,118,2,2,1,1,1,0,0.002125,110,616
738OS3zrCO782uDiUN9pet,,,Lee Ann Womack,country,663901,118,1,1,2,0.666667,0.75,0,0.001286,110,616
6sQVeggRv1AhrMzuCjhCZe,,,Jamie O'Neal,country,123561,0,2,2,15,0.130039,0.139594,0.000158,0.004489,106,599
4AwLiAGc1rRLrCepj5rdTI,,,Collin Raye,country,428239,119,1,1,1,1,1,0,0.00103,111,134
75u3YWqj5cBc7lxxfctOqN,,,Jackson Michelson,country pop,9492,119,1,1,1,1,1,0,0.00103,111,134
1XhhO2dTs2fKyhILj0aam6,,,Phil Vassar,country,317755,120,1,1,1,1,1,0,0.00103,112,135
7ILb0lzos2z2vJu8csvkBU,,,Haley Vassar,pop,638,120,1,1,1,1,1,0,0.00103,112,135
1X5ZSwlYraWjWqjkkhJjdg,,,Wink Martindale,deep,478,121,1,1,1,1,1,0,0.00103,113,136
36msvw9B10rxW90NSQ2794,,,Johnny Tillotson,adult standards,74301,121,1,1,1,1,1,0,0.00103,113,136
7qvsLYsYP0MHD7jkdv6DAG,,,Sara Evans,country,1051625,0,1,1,16,0.115078,0.12148,0,0.00154,106,599
4PmC63uE7ZLY5TI3p0PGd3,,,Tami Neilson,pop,21328,0,1,1,17,0.102823,0.109042,0,0.004202,162,599
3FfvYsEGaIb52QPXhg4DcH,,,Jason Aldean,country,5682699,0,3,3,14,0.147108,0.161463,0.000136,0.010141,158,599
27xGA3Cv8vhbzRPWPH7xHP,,,The Dickey Betts Band,rock,11964,122,1,1,1,1,1,0,0.00103,114,137
5km3TReHXRqvDuC83Fw3u7,,,Dickey Betts,country,51242,122,1,1,1,1,1,0,0.00103,114,137
19k8AgwwTSxeaxkOuCQEJs,,,Jelly Roll,rap,1616246,0,1,1,14,0.139148,0.150412,0,0.004694,158,599
0OpWIlokQeE7BNQMhuu2Nx,,,Colt Ford,country,1042556,0,12,26,14,0.14464,0.160665,0.002742,0.028194,106,599
4nPrlCWAm20yBoiyE5vpr1,,,Redneck Social Club,redneck,24002,0,1,1,15,0.126367,0.135972,0,0.005261,106,599
7Db8AKNMsmpj2CN9H8lVxH,,,Justin Champagne,pop rap,54634,0,2,2,14,0.156874,0.169814,0.000158,0.011517,127,140
5zmTJA6eWcsmxevyQoK9iB,,,Josh Mirenda,country pop,6003,0,1,1,15,0.126367,0.135972,0,0.005261,106,599
1LkLu8Wywk1qLvWUYAQiZR,,,Demun Jones,redneck,116135,0,2,7,16,0.112468,0.119664,0.000196,0.003787,106,599
3RPYHNSwe3w0mtfJwKIN9P,,,Bubba Sparxxx,pop rap,339127,0,4,20,17,0.105816,0.112088,0.00034,0.006029,106,599
58nB2Z6IiDdTUTwHYw56xI,,,Taylor Ray Holbrook,redneck,165702,0,2,2,15,0.126473,0.136467,0.000349,0.006729,106,599
68DWke2VjdDmA75aJX5C57,,,Yelawolf,rap,2095188,0,5,7,16,0.114947,0.121914,0.000933,0.007361,106,599
49o8zl9XztPTeGDc5D0xaj,,,J Rosevelt,redneck,7769,0,2,9,15,0.126402,0.136283,0.00063,0.006652,106,599
2ledyuziz6YjLK5Dw483Oc,,,DJ Paul,trap,91963,0,1,1,17,0.1031,0.107762,0,0.002272,106,599
18uDt2CmzLwhbVUORHE6x4,,,Nate Kenyon,country pop,15801,117,1,1,3,0.5,0.547619,0,0.002401,115,133
4Tmi4eRiBmTkJCEJuFnKuP,,,Jawga Sparxxx,redneck,109311,0,1,10,18,0.095693,0.100005,0,0.001996,106,599
23OFz99wX0NDBBwrxthLWU,,,The Lacs,redneck,517781,117,6,9,2,0.875,0.928571,0.000001,0.007458,115,133
6VZRx4elqkf5cXo3nrc8y7,,,DurtE,redneck,10701,117,1,1,3,0.5,0.547619,0,0.002401,115,133
23PFGrmuqJvklNT9ikqXaC,,,Cypress Spring,redneck,100815,117,1,4,3,0.5,0.547619,0,0.002401,115,133
6BHFfCwwWCOGRNSZAxNvrk,,,Sarah Ross,redneck,19315,0,1,6,15,0.126367,0.135972,0,0.005261,106,599
1gPhS1zisyXr5dHTYZyiMe,,,Kevin Gates,rap,5457587,0,1,3,15,0.126367,0.135972,0,0.005261,106,599
4GhUchfx0YFPsDaXZRJp8v,,,Lenny Cooper,country,163234,0,2,4,16,0.112242,0.119071,0.000473,0.003142,106,599
5U4zQH57FFSIBvYigOk7G1,,,Young Gunner,redneck,53854,0,2,2,17,0.100929,0.105953,0.000315,0.002714,106,599
3zLyy1Z82ukEfGVOsOB2Io,,,I4NI,redneck,11156,0,1,3,18,0.095693,0.100005,0,0.001996,106,599
0NbK6zi0udNSXMzL7Ekq5T,,,Moccasin Creek,redneck,84319,123,1,3,1,1,1,0,0.00103,118,142
7h8lt55X2S8mucaQdnnAqQ,,,Good Ol' Boyz,redneck,46585,101,1,1,1,1,1,0,0.00103,116,139
6K01VDVF9BORq58XTAR1aM,,,Twang and Round,redneck,69476,0,2,2,18,0.091683,0.095506,0.000158,0.002423,106,599
50sg6x3ZPUArun2rChh1jS,,,Cap Bailey,redneck,4545,0,1,1,19,0.083985,0.086837,0,0.001322,106,599
7EekKnlf2HwNaLLpL9Cpgy,,,Matt Stell,country,48391,0,1,1,15,0.126367,0.135972,0,0.005261,106,599
3HvapZ323lwmK8tu8JsLvb,,,JJ Lawhorn,country,90980,117,1,1,3,0.5,0.547619,0,0.002401,115,133
78n0vEA36pwCD6Vzzg7Ynr,,,Dusty Leigh,redneck,25010,0,1,1,15,0.135606,0.143654,0,0.002049,127,140
7c9KnWYDsZgK8k5QiCi9wk,,,Charlie Farley,redneck,113533,117,1,1,3,0.5,0.547619,0,0.002401,115,133
2CUDp2LDXSmGOC8JIfj2h3,,,Danny Duke,redneck,17078,124,1,1,1,1,1,0,0.00103,117,141
3bDyA9fZI4l6M7ho44Y4MN,,,Bottleneck,redneck,107202,124,1,1,1,1,1,0,0.00103,117,141
2YqvF0mZUjjtRyMP4vyGUf,,,Hard Target,redneck,30612,123,1,3,1,1,1,0,0.00103,118,142
1Ts6EkqOxOsIzMsxFgCSqk,,,Hank Thompson And His Brazos Valley Boys,country,1294,125,1,1,1,1,1,0,0.00103,119,143
42tDjhK9kdS7CCHxs8ysz0,,,Hank Thompson,country,35306,125,1,1,1,1,1,0,0.00103,119,143
2OpqcUtj10HHvGG6h9VYC5,,,George Jones,country,1023493,126,2,7,1,1,1,0,0.002125,120,144
2t2XKfWKLXpFIjFwy1K8wx,,,Aaron Lewis,country,726881,126,1,6,2,0.666667,0.75,0,0.001286,120,144
4MoAOfV4ROWofLG3a3hhBN,,,Jon Pardi,country,1518354,0,3,5,14,0.141249,0.153513,0.000181,0.008351,106,599
5pKy8QL8CUEtkvOI6dpUm9,,,Robert Counts,country pop,5304,0,1,1,15,0.127492,0.137277,0,0.003098,106,599
0q2lY1ZzFckzciuoMtUvck,,,Canaan Smith,country,324732,127,1,1,1,1,1,0,0.00103,121,145
26C2AjqgMr5aDzj6Yp2ORz,,,Brent Cobb,new americana,97631,127,1,1,1,1,1,0,0.00103,121,145
37BiX28I6pF104F92U1hDP,,,Ashley Monroe,country,141846,0,4,23,14,0.143811,0.157818,0.000464,0.012907,106,599
446nYwuXzCKnDwZUu4kGQA,,,Azekel,uk contemporary r&b,14905,0,1,1,16,0.117824,0.126153,0,0.002137,589,404
52iM1kP5BpnLypZ0VtrpyY,,,Kwesi Arthur,pop,227313,0,4,4,15,0.133556,0.14624,0.000315,0.007903,589,404
5RRfTrwXUGYiBB0DMV4hyh,,,Adi Oasis,alternative r&b,47027,0,3,3,16,0.114795,0.120295,0.000315,0.004151,262,682
5lcDGoJUr5WY5bCFAfYbCU,,,KIRBY,alternative r&b,87338,0,1,1,17,0.102977,0.106765,0,0.001641,262,682
5cM1PvItlR21WUyBnsdMcn,,,Robert Glasper,alternative r&b,368893,0,4,13,13,0.15886,0.174795,0.000939,0.019442,141,164
6QncudMSOiKxYRIKRDks6S,,,Hindi Zahra,world,206133,0,1,1,14,0.137088,0.146812,0,0.002928,141,164
0I5HubncQ8E1MFZOlPDY4J,,,Trinidad James,rap,295557,0,2,11,14,0.155208,0.171835,0.000158,0.024966,127,408
1L56apXminRPJqnqBN0vhe,,,Morris Day,funk,192151,0,1,1,15,0.13436,0.144597,0,0.003027,127,408
24Cf1irKt7kcewb9OOkPum,,,Joyce Wrice,r&b,147022,0,4,4,14,0.15114,0.167706,0.001157,0.02099,141,485
45RZn1pAEvQYqkRnvFaIJx,,,Dylan Sinclair,alternative r&b,67786,0,3,5,15,0.131348,0.142042,0.000788,0.005959,141,485
0Maq4Nk8ZM6keGZjTCXGIH,,,Ye Ali,indie r&b,41364,0,1,1,15,0.125461,0.133424,0,0.001666,589,572
5x2vmU3Hj2Y66luW7c7vIn,,,WurlD,nigerian pop,127797,128,1,1,1,1,1,0,0.00103,122,146
07d5etnpjriczFBB8pxmRe,,,BJ The Chicago Kid,hip hop,411120,0,4,13,14,0.148434,0.161559,0.000101,0.013383,139,1396
5M0lbkGluOPXLeFjApw8r8,,,DRAM,rap,827689,0,2,2,13,0.158431,0.173524,0.000042,0.023242,139,1396
12kjvw4e3gLp6qVHO65n7W,,,Blaqbonez,nigerian pop,164835,0,3,7,15,0.126236,0.135452,0.000473,0.005233,141,503
0pEJe38UHfdkFEEaPgwH0P,,,Rowlene,south african pop,14793,128,1,1,1,1,1,0,0.00103,122,146
2kVmW0EZG23dqsqeRZ4Jg0,,,Ojerime,alternative r&b,44292,129,1,1,2,0.6,0.666667,0,0.001547,123,159
5Q81rlcTFh3k6DQJXPdsot,,,Mura Masa,vapor soul,627198,129,3,3,1,1,1,0,0.003288,123,159
4FreKg40BVDMPRLGeubyku,,,Samaria,alternative r&b,32321,0,1,1,14,0.137295,0.147561,0,0.003103,433,155
756t7CBmWLNYsshVtS6P44,,,Tone Stith,r&b,165667,0,2,2,13,0.159138,0.175948,0.000158,0.026677,433,155
2clS9uX2uOrHHqkyDMkzA1,,,Amaria,alternative r&b,29077,130,1,1,3,0.5,0.611111,0,0.001319,133,165
4jwROPSUkTkohLCRiyjiZZ,,,DESTIN CONRAD,r&b,42855,130,2,4,2,0.75,0.833333,0,0.002384,133,165
0s4kXsjYeH0S1xRyVGN4NO,,,FLO,pop,110047,131,1,1,1,1,1,0,0.00103,124,147
6JboUw8iZP7Ts7fDcVowP4,,,Happi,rap,6599,131,1,1,1,1,1,0,0.00103,124,147
1AC6rw8sH8VGrzMzgFUDG5,,,AMARIA BB,dancehall,25167,41,1,1,3,0.454545,0.533333,0,0.001614,125,148
351x2S7CduShTNvtzgkMl7,,,DING DONG,dancehall,141979,41,3,3,2,0.714286,0.8,0,0.003818,125,148
0pTI6gG0UHQjylvV6mPuHv,,,Flozigg,indie r&b,15080,132,1,1,3,0.5,0.611111,0,0.001319,131,161
33luNNaeHIJ5KfjW56aleZ,,,Flwr Chyld,alternative r&b,16341,132,2,3,2,0.75,0.833333,0,0.002384,131,161
2JyWXPbkqI5ZJa3gwqVa0c,,,Craig David,dance pop,814900,0,3,3,14,0.158555,0.17755,0.000108,0.025177,141,149
0j6UADwVrUZ6SDdpl2uyfk,,,Nelccia,pop r&b,36340,0,1,1,14,0.14483,0.157638,0,0.006667,127,1388
1c5SlzViAqsaB0kXygfSjh,,,JAHKOY,pop r&b,86590,0,2,2,14,0.143454,0.155801,0.000158,0.007347,589,572
2jomvyAKdqYYimeLl3XcdZ,,,Inayah,r&b,121074,133,1,1,1,1,1,0,0.00103,126,150
61677A13kBwbTfqECI65p8,,,DIXSON,alternative r&b,10583,133,1,1,1,1,1,0,0.00103,126,150
09q46aTaAsSGoLID49Y6Sx,,,Zyah Belle,indie r&b,4186,0,1,1,16,0.116732,0.122802,0,0.001375,252,532
2FBvlvG5TL6SPA2tCLiusa,,,Tempest,alternative r&b,9973,0,2,2,15,0.132154,0.141173,0.000158,0.003225,252,532
2TKC2gVUNBUAlFqfLUoaj0,,,Phoelix,indie,15261,0,3,57,14,0.143828,0.157148,0.000074,0.0102,141,164
2AQjGvtT0pFYfxR3neFcvz,,,Jordin Sparks,pop,2231256,0,3,6,13,0.160308,0.177745,0.000253,0.029952,433,1322
2r3A0lVppaYaTz2ttY1Jws,,,Maurice Moore,pop r&b,61412,0,1,1,14,0.138165,0.148719,0,0.003549,433,1322
3xcx9CcYTM4M1890B8o9Bp,,,Donae'o,grime,61589,0,1,3,14,0.14917,0.164024,0,0.01174,589,153
1LKo6ZA3RNvKtLa6zDu32S,,,Kranium,dancehall,175531,0,2,2,15,0.118766,0.126837,0.000945,0.003009,589,67
1Xyo4u8uXC1ZmMpatF05PJ,,,The Weeknd,pop,53005100,0,23,42,12,0.200463,0.236034,0.010706,0.565441,127,536
7BGR8y1VZAWK2oR4zD9COr,,,Protoje,dancehall,342821,0,6,6,13,0.16599,0.185877,0.000293,0.048308,433,544
5ZS223C6JyBfXasXxrRqOk,,,Jhené Aiko,pop,5969655,0,9,13,12,0.187085,0.214137,0.001251,0.174315,589,90
4ryoUS0W8qXokfMxrlJt6O,,,Skip Marley,modern reggae,221509,0,5,14,13,0.168581,0.190614,0.000658,0.049654,39,544
0f2YkMXwFNJNSX7MymevKE,,,Kaash Paige,r&b,294511,0,3,5,13,0.161654,0.178951,0.000039,0.032869,127,153
6S0dmVVn4udvppDhZIWxCr,,,Sean Kingston,pop,2843325,0,2,4,13,0.166667,0.187096,0.000055,0.047704,158,155
6PDLwWvgYNMfBRLqC1h5cJ,,,Buddy,rap,216893,0,4,4,14,0.15612,0.173171,0.000469,0.0247,262,404
6dPh96zLnVMZVHnr66WRjg,,,Gwen Bunn,alternative r&b,26209,0,2,2,15,0.142393,0.152017,0.000234,0.005072,262,404
1L8An7RfJbMW7zBy2fE0Tz,,,Nia Sultana,alternative r&b,18582,0,1,1,13,0.157847,0.173941,0,0.028458,127,151
1sBkRIssrMs1AbVkOJbc7a,,,Rick Ross,rap,6403802,0,16,106,12,0.187423,0.217493,0.002767,0.35234,127,151
7HkdQ0gt53LP4zmHsL0nap,,,Ella Mai,pop,4668236,0,3,3,13,0.165756,0.18607,0.000099,0.041609,589,681
1U1el3k54VvEUzo3ybLPlM,,,Kali Uchis,pop,3314134,0,8,16,13,0.164489,0.184302,0.001149,0.052989,141,485
20wkVLutqVOYrc0kxFs7rA,,,Daniel Caesar,pop,3592093,0,7,10,13,0.173096,0.199221,0.001342,0.094983,589,485
2FwDTncULUnmANIh7qKa5z,,,FKJ,indie soul,1239539,0,1,2,15,0.120473,0.128101,0,0.002566,456,622
360IAlyVv4PCEVjgyMZrxK,,,Miguel,pop,4285356,0,10,19,12,0.188208,0.216728,0.004505,0.146085,127,1388
0XIKGBo9PnK1ApI5tZA60d,,,DaniLeigh,pop,1060801,0,1,1,13,0.159124,0.175765,0,0.0255,433,155
1xQIR56DxgWYZPUvOLRIua,,,Amindi,alternative r&b,27942,134,2,4,1,1,1,0,0.002125,128,156
50bljU0VZtp2E7nAFRy5pC,,,Karun,r&b,29324,134,1,3,2,0.666667,0.75,0,0.001286,128,156
65dGLGjkw3UbddUg2GKQoZ,,,BADBADNOTGOOD,indie soul,637825,0,3,4,14,0.147705,0.163199,0.000192,0.011897,127,485
7zxS4o4zmwxJNe5UvC2Fx5,,,Cruza,alternative r&b,8372,0,1,1,14,0.14363,0.156423,0,0.007174,141,164
2kAP2prnGAq7s3DwRT6s16,,,reggie,indie r&b,38525,0,1,2,14,0.14363,0.156423,0,0.007174,141,164
4C9Tvlt8v7d8R6h98FgdUy,,,bLAck pARty,alternative r&b,200740,0,1,1,18,0.094785,0.098933,0,0.001621,456,361
73sIBHcqh3Z3NyqHKZ7FOL,,,Childish Gambino,pop,10024463,0,3,3,17,0.104707,0.110546,0.000473,0.003904,456,361
6nB0iY1cjSY1KyhYyuIIKH,,,FKA twigs,pop,1082077,0,2,2,14,0.152253,0.169237,0.000015,0.016765,589,485
1CgbNAF3Stnz1Tpipu3xdO,,,Elujay,alternative r&b,75786,135,1,1,1,1,1,0,0.00103,129,157
1O9iHQjrVuiAYOJFCBeFSl,,,serpentwithfeet,alternative r&b,101151,135,1,1,1,1,1,0,0.00103,129,157
20PdOyVym0ZZrOB1rfcvCR,,,Spencer.,indie r&b,60487,136,1,1,1,1,1,0,0.00103,130,158
2efrqekWSHlvhATD50AG3m,,,Orion Sun,alternative r&b,153993,136,1,1,1,1,1,0,0.00103,130,158
1nIJEqPyIj5qutlgWNmQB0,,,Erika de Casier,alternative r&b,46104,129,1,1,2,0.6,0.666667,0,0.001547,123,159
2joIhhX3Feq47H4QXVDOr3,,,RINI,pop,588300,0,1,1,14,0.15217,0.165003,0,0.007935,127,160
4XquDVA8pkg5Lx91No1JxB,,,Brittany Howard,neo soul,191210,0,2,4,16,0.116927,0.124733,0.00063,0.003534,456,361
4hknFHNFp3UMm2Rbc6Ansf,,,Sebastian Mikael,alternative r&b,140329,132,2,3,2,0.75,0.833333,0,0.002384,131,161
0AepkoQhYvkjEzzwIcGxdV,,,Jacob Banks,uk contemporary r&b,461324,0,2,2,14,0.154345,0.166292,0.000086,0.009277,39,1396
4UodukR17NIQfNu5uaqm9B,,,Jamila Woods,alternative r&b,193458,0,3,4,15,0.129659,0.137496,0.000631,0.006798,262,682
7g0SC4F149FUX5rKFuSpqL,,,India Shawn,alternative r&b,37262,0,1,1,18,0.094248,0.098106,0,0.001359,141,485
0htlZDCG9I8LSENteF1TyQ,,,Kofi Stone,uk alternative hip hop,41744,137,2,6,1,1,1,0,0.002125,132,162
5GbsEElDfxIjlM3rknGexS,,,Jake Milliner,indie jazz,3219,137,1,3,2,0.666667,0.75,0,0.001286,132,162
1XkoF8ryArs86LZvFOkbyr,,,Mary J. Blige,dance pop,3352437,0,13,15,13,0.181714,0.208396,0.003362,0.157399,127,622
1Naqgo0HMRoumRP0e2MXD9,,,Tiana Major9,r&b,78156,0,3,3,13,0.156745,0.176134,0.000262,0.030001,141,519
2d6ggH1oVt4z2zCuY2u5DW,,,Durand Bernarr,alternative r&b,43381,0,2,2,14,0.145665,0.159548,0.000315,0.010663,127,503
6MfKvHA64hLnQEJ9E5M7FT,,,Devin Tracy,indie r&b,11597,0,2,2,15,0.127158,0.136174,0.000158,0.003056,127,503
0nnBZ8FXWjG9wZgM2cpfeb,,,Leon Thomas,indie r&b,38374,0,1,1,13,0.159745,0.175264,0,0.025165,127,309
7Gf3LSwa5hh8Cjo60WhVjC,,,India.Arie,r&b,830513,0,3,3,14,0.137347,0.1476,0.000491,0.00548,546,164
2iojnBLj0qIMiKPvVhLnsH,,,Trey Songz,pop,6923841,0,5,12,12,0.180229,0.204127,0.000929,0.161972,127,301
53QzNeFpzAaXYnrDBbDrIp,,,The Isley Brothers,funk,1591394,0,2,6,13,0.152726,0.166359,0.000158,0.014147,127,301
1ooV8YZC1KbpEcrmI8WH0F,,,Yebba,alternative r&b,324614,0,8,8,12,0.188461,0.216353,0.003788,0.16998,141,164
4UMCjCFEBDWVqw9tTrfxkb,,,Byron Juane,christian hip hop,15403,0,1,1,17,0.102493,0.106943,0,0.002033,139,1322
4KZmpaIhanIo46eaQimtgO,,,ESTA.,vapor twitch,39667,130,2,4,2,0.75,0.833333,0,0.002384,133,165
2igm2vmbeYibaElfyvj9XQ,,,Bertholet,lo-fi beats,5927,138,1,1,1,1,1,0,0.00103,134,163
0uNEy4544VZq2KOl7BsLuo,,,Lalah Hathaway,r&b,388286,0,2,2,17,0.10374,0.108563,0.000473,0.003074,546,1247
1sBRcMH8DDR8Nsk2RoJmjS,,,Boney James,smooth jazz,154076,0,3,3,16,0.115722,0.12238,0.000642,0.004775,546,1247
4mwXUEKaW4ftbncf9Hi58l,,,Tank,r&b,652537,0,1,1,15,0.124313,0.130828,0,0.001622,139,1396
7MNEVabc4cs19CbzAFZmXz,,,Terrace Martin,alternative r&b,130321,0,2,2,14,0.134688,0.144559,0.000025,0.005099,127,903
7fNI5DhplKeFCErRvzRCVO,,,Mack Keane,alternative r&b,10311,130,1,1,3,0.5,0.611111,0,0.001319,133,165
3qfqqDpGv4XNfa3G0EfP9s,,,Savannah Ré,alternative r&b,26653,0,1,1,16,0.116102,0.123164,0,0.001806,141,485
2DzRMyWgjuMbYvt5BLbpCo,,,Anthony Hamilton,r&b,1421984,0,3,8,15,0.129858,0.138238,0.000315,0.004254,589,167
2ewAU3d4El7WSIxWUJaZJn,,,Eric Roberson,r&b,149566,0,1,6,16,0.114936,0.120555,0,0.001644,589,167
336vr2M3Va0FjyvB55lJEd,,,D'Angelo,urban contemporary,1140044,0,3,3,14,0.14487,0.158737,0.000172,0.014348,127,622
35GL8Cu2GKTcHzKGi75xl5,,,Jennifer Hudson,dance pop,1618415,0,3,5,14,0.149207,0.161922,0.000631,0.009046,589,167
1P8IfcNKwrkQP5xJWuhaOC,,,LL COOL J,rap,1431113,0,3,12,14,0.14154,0.154082,0.000184,0.008257,40,1404
3S78Gzhp1D01i1x2KGXrnh,,,Howard Hewett,r&b,270374,0,1,10,15,0.123995,0.132038,0,0.001993,40,1404
3bhckpkRmz8mqONUceSutp,,,Gerald Albright,smooth jazz,127576,0,4,11,16,0.114524,0.12106,0.001103,0.005943,546,1247
69k2JfIQxMpBbc1wtmHWZY,,,Will Downing,urban contemporary,198525,0,1,1,17,0.102759,0.107183,0,0.001978,546,1247
7guDJrEfX3qb6FEbdPA5qi,,,Stevie Wonder,indie r&b,5876288,0,3,3,13,0.171384,0.189157,0.000113,0.051859,127,472
0oBsnAC3fzYkTHF3bkfNx6,,,Phony Ppl,alternative r&b,252965,0,3,3,14,0.160365,0.177748,0.000224,0.023705,622,772
5xuNBZoM7z1Vv8IQ6uM0p6,,,JoJo,pop,2218107,0,2,2,14,0.147885,0.15956,0.000033,0.007583,622,772
4s8ZGMVf3OiPktSP4ulpqU,,,9th Wonder,hip hop,182738,0,2,40,14,0.137783,0.148205,0.000002,0.0051,141,164
000UmiuzgqlUjKHpvIWmAo,,,Lisa Knowles-Smith,gospel,5660,139,1,15,2,0.666667,0.75,0,0.001286,135,169
0KWcq2E8ejxp78jdfpCd4K,,,KeKe Wyatt,r&b,635913,139,2,16,1,1,1,0,0.002125,135,169
1c4rxrxy8eDLvMVL1DTiBe,,,Andra Day,r&b,380897,0,1,1,14,0.144147,0.157115,0,0.008931,127,622
0rlS0SzVFk8BoiAW0fGBbN,,,Salaam Remi,hip hop,26150,0,4,34,14,0.140075,0.152603,0.0002,0.010104,433,198
4MbFOE7rR1KpTjHTw1gjWH,,,D-Nice,hip hop,81271,0,2,4,15,0.136211,0.147145,0.000019,0.004923,433,198
4596e2d3KmYzAeVenjCxfj,,,Free Nationals,alternative r&b,230636,0,3,5,14,0.144692,0.159105,0.000039,0.014631,141,485
4XMc1qHObZ7aXQrH5MmbjK,,,Busty and the Bass,soul,66281,140,1,1,2,0.6,0.666667,0,0.001547,136,170
4ylR3zwA0zaapAu94fktwa,,,Macy Gray,neo soul,603236,140,3,5,1,1,1,0,0.003288,136,170
0NcPKaSNIHAM2RfioH9vMT,,,Guapdad 4000,underground hip hop,108518,0,2,4,14,0.145519,0.159502,0.000042,0.010085,141,363
0tbeZu9lv8YEKSQ9tZSslu,,,Amber Mark,r&b,347382,0,1,3,15,0.130178,0.137952,0,0.00241,141,164
4hTL3jOgvZwOqegEZTOrCc,,,Col3trane,r&b,139689,0,4,6,14,0.149655,0.162096,0.000473,0.011745,141,164
4ClziihVpBeFXNyDH83Lde,,,UMI,pop,762614,141,2,7,1,1,1,0,0.002125,137,171
5qfkUSH3ip5dD2eEPhjkT3,,,Kyle Dion,pop,188404,141,1,3,2,0.666667,0.75,0,0.001286,137,171
2yQf6b8hxahZaT5dHlWaB1,,,Raekwon,rap,520356,0,3,14,13,0.159249,0.175311,0.000328,0.023723,262,682
4VA3EAvncrTucjTmrvd4GE,,,LION BABE,alternative r&b,203776,0,1,1,14,0.137378,0.147206,0,0.002982,262,682
0QWrMNukfcVOmgEU0FEDyD,,,Jacob Collier,pop,584955,0,3,5,13,0.15602,0.171141,0.000213,0.015758,127,485
3kHVioJpVxlazAAKQ64pC1,,,Yuna,pop,418687,0,3,5,15,0.129936,0.140962,0.000223,0.005276,433,680
1kh0AypxF3CxMMzmQyif2S,,,Rayana Jay,alternative r&b,93765,0,1,1,16,0.119637,0.127784,0,0.002226,127,485
5a2EaR3hamoenG9rDuVn8j,,,Prince,funk,6427167,142,2,2,2,0.75,0.833333,0,0.002384,138,535
0le01dl1WllSHhjEXRl4in,,,Tamia,dance pop,1415109,0,1,1,18,0.096692,0.100496,0,0.00136,589,650
3rxIQc9kWT6Ueg4BhnOwRK,,,Quincy Jones,funk,285502,0,2,2,17,0.107039,0.112342,0.000158,0.002752,589,650
19y5MFBH7gohEdGwKM7QsP,,,Luther Vandross,r&b,2433330,0,4,4,14,0.156321,0.169363,0.000364,0.015713,40,1404
6UfoTQXaV3DuqtDVjZIxwZ,,,Cheryl Lynn,urban contemporary,218121,0,1,1,15,0.135193,0.143199,0,0.002749,40,1404
